t	FBP	Ca_c	NADH_m	Ca_m	deltaPsi	ATP_m	J_o
3.03713	15	0.1	1663.54	0.0392873	165.467	4399.47	0.514716
3.03715	15	0.1	1663.54	0.0392873	165.467	4399.47	0.514716
3.03717	15	0.1	1663.54	0.0392873	165.467	4399.47	0.514716
3.03718	15	0.1	1663.54	0.0392873	165.467	4399.47	0.514716
3.0372	15	0.1	1663.54	0.0392873	165.467	4399.47	0.514716
3.03722	15	0.1	1663.54	0.0392873	165.467	4399.47	0.514716
3.03723	15	0.1	1663.54	0.0392873	165.467	4399.47	0.514716
3.03725	15	0.1	1663.54	0.0392873	165.467	4399.47	0.514716
3.03727	15	0.1	1663.54	0.0392873	165.467	4399.47	0.514716
3.03728	15	0.1	1663.54	0.0392873	165.467	4399.47	0.514716
3.0373	15	0.1	1663.54	0.0392873	165.467	4399.47	0.514716
3.03732	15	0.1	1663.54	0.0392873	165.467	4399.47	0.514716
3.03733	15	0.1	1663.54	0.0392873	165.467	4399.47	0.514716
3.03735	15	0.1	1663.54	0.0392873	165.467	4399.47	0.514716
3.03737	15	0.1	1663.54	0.0392873	165.467	4399.47	0.514716
3.03738	15	0.1	1663.54	0.0392873	165.467	4399.47	0.514716
3.0374	15	0.1	1663.54	0.0392873	165.467	4399.47	0.514716
3.03742	15	0.1	1663.54	0.0392873	165.467	4399.47	0.514716
3.03743	15	0.1	1663.54	0.0392873	165.467	4399.47	0.514716
3.03745	15	0.1	1663.54	0.0392873	165.467	4399.47	0.514716
3.03747	15	0.1	1663.54	0.0392873	165.467	4399.47	0.514716
3.03748	15	0.1	1663.54	0.0392873	165.467	4399.47	0.514716
3.0375	15	0.1	1663.54	0.0392873	165.467	4399.47	0.514716
3.03752	15	0.1	1663.54	0.0392873	165.467	4399.47	0.514716
3.03753	15	0.1	1663.54	0.0392873	165.467	4399.47	0.514716
3.03755	15	0.1	1663.54	0.0392873	165.467	4399.47	0.514716
3.03757	15	0.1	1663.54	0.0392873	165.467	4399.47	0.514716
3.03758	15	0.1	1663.54	0.0392873	165.467	4399.47	0.514716
3.0376	15	0.1	1663.54	0.0392873	165.467	4399.47	0.514716
3.03762	15	0.1	1663.54	0.0392873	165.467	4399.47	0.514716
3.03763	15	0.1	1663.54	0.0392873	165.467	4399.47	0.514716
3.03765	15	0.1	1663.54	0.0392873	165.467	4399.47	0.514716
3.03767	15	0.1	1663.54	0.0392873	165.467	4399.47	0.514716
3.03768	15	0.1	1663.54	0.0392873	165.467	4399.47	0.514716
3.0377	15	0.1	1663.54	0.0392873	165.467	4399.47	0.514716
3.03772	15	0.1	1663.54	0.0392873	165.467	4399.47	0.514716
3.03773	15	0.1	1663.54	0.0392873	165.467	4399.47	0.514716
3.03775	15	0.1	1663.54	0.0392873	165.467	4399.47	0.514716
3.03777	15	0.1	1663.54	0.0392873	165.467	4399.47	0.514716
3.03778	15	0.1	1663.54	0.0392873	165.467	4399.47	0.514716
3.0378	15	0.1	1663.54	0.0392873	165.467	4399.47	0.514716
3.03782	15	0.1	1663.54	0.0392873	165.467	4399.47	0.514716
3.03783	15	0.1	1663.54	0.0392873	165.467	4399.47	0.514716
3.03785	15	0.1	1663.54	0.0392873	165.467	4399.47	0.514716
3.03787	15	0.1	1663.54	0.0392873	165.467	4399.47	0.514716
3.03788	15	0.1	1663.54	0.0392873	165.467	4399.47	0.514716
3.0379	15	0.1	1663.54	0.0392873	165.467	4399.47	0.514716
3.03792	15	0.1	1663.54	0.0392873	165.467	4399.47	0.514716
3.03793	15	0.1	1663.54	0.0392873	165.467	4399.47	0.514716
3.03795	15	0.1	1663.54	0.0392873	165.467	4399.47	0.514716
3.03797	15	0.1	1663.54	0.0392873	165.467	4399.47	0.514716
3.03798	15	0.1	1663.54	0.0392873	165.467	4399.47	0.514716
3.038	15	0.1	1663.54	0.0392873	165.467	4399.47	0.514716
3.03802	15	0.1	1663.54	0.0392873	165.467	4399.47	0.514716
3.03803	15	0.1	1663.54	0.0392873	165.467	4399.47	0.514716
3.03805	15	0.1	1663.54	0.0392873	165.467	4399.47	0.514716
3.03807	15	0.1	1663.54	0.0392873	165.467	4399.47	0.514716
3.03808	15	0.1	1663.54	0.0392873	165.467	4399.47	0.514716
3.0381	15	0.1	1663.54	0.0392873	165.467	4399.47	0.514716
3.03812	15	0.1	1663.54	0.0392873	165.467	4399.47	0.514716
3.03813	15	0.1	1663.54	0.0392873	165.467	4399.47	0.514716
3.03815	15	0.1	1663.54	0.0392873	165.467	4399.47	0.514716
3.03817	15	0.1	1663.54	0.0392873	165.467	4399.47	0.514716
3.03818	15	0.1	1663.54	0.0392873	165.467	4399.47	0.514716
3.0382	15	0.1	1663.54	0.0392873	165.467	4399.47	0.514716
3.03822	15	0.1	1663.54	0.0392873	165.467	4399.47	0.514716
3.03823	15	0.1	1663.54	0.0392873	165.467	4399.47	0.514716
3.03825	15	0.1	1663.54	0.0392873	165.467	4399.47	0.514716
3.03827	15	0.1	1663.54	0.0392873	165.467	4399.47	0.514716
3.03828	15	0.1	1663.54	0.0392873	165.467	4399.47	0.514716
3.0383	15	0.1	1663.54	0.0392873	165.467	4399.47	0.514716
3.03832	15	0.1	1663.54	0.0392873	165.467	4399.47	0.514716
3.03833	15	0.1	1663.54	0.0392873	165.467	4399.47	0.514716
3.03835	15	0.1	1663.54	0.0392873	165.467	4399.47	0.514716
3.03837	15	0.1	1663.54	0.0392873	165.467	4399.47	0.514716
3.03838	15	0.1	1663.54	0.0392873	165.467	4399.47	0.514716
3.0384	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.03842	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.03843	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.03845	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.03847	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.03848	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.0385	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.03852	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.03853	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.03855	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.03857	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.03858	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.0386	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.03862	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.03863	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.03865	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.03867	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.03868	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.0387	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.03872	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.03873	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.03875	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.03877	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.03878	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.0388	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.03882	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.03883	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.03885	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.03887	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.03888	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.0389	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.03892	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.03893	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.03895	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.03897	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.03898	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.039	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.03902	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.03903	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.03905	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.03907	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.03908	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.0391	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.03912	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.03913	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.03915	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.03917	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.03918	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.0392	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.03922	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.03923	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.03925	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.03927	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.03928	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.0393	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.03932	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.03933	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.03935	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.03937	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.03938	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.0394	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.03942	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.03943	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.03945	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.03947	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.03948	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.0395	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.03952	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.03953	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.03955	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.03957	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.03958	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.0396	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.03962	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.03963	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.03965	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.03967	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.03968	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.0397	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.03972	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.03973	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.03975	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.03977	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.03978	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.0398	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.03982	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.03983	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.03985	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.03987	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.03988	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.0399	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.03992	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.03993	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.03995	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.03997	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.03998	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04002	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04003	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04005	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04007	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04008	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.0401	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04012	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04013	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04015	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04017	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04018	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.0402	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04022	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04023	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04025	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04027	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04028	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.0403	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04032	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04033	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04035	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04037	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04038	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.0404	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04042	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04043	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04045	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04047	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04048	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.0405	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04052	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04053	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04055	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04057	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04058	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.0406	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04062	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04063	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04065	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04067	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04068	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.0407	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04072	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04073	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04075	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04077	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04078	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.0408	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04082	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04083	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04085	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04087	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04088	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.0409	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04092	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04093	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04095	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04097	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04098	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.041	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04102	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04103	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04105	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04107	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04108	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.0411	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04112	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04113	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04115	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04117	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04118	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.0412	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04122	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04123	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04125	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04127	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04128	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.0413	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04132	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04133	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04135	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04137	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04138	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.0414	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04142	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04143	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04145	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04147	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04148	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.0415	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04152	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04153	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04155	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04157	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04158	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.0416	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04162	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04163	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04165	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04167	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04168	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.0417	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04172	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04173	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04175	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04177	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04178	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.0418	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04182	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04183	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04185	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04187	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04188	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.0419	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04192	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04193	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04195	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04197	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04198	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.042	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04202	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04203	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04205	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04207	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04208	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.0421	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04212	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04213	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04215	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04217	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04218	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.0422	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04222	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04223	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04225	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04227	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04228	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.0423	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04232	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04233	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04235	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04237	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04238	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.0424	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04242	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04243	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04245	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04247	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04248	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.0425	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04252	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04253	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04255	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04257	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04258	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.0426	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04262	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04263	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04265	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04267	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04268	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.0427	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04272	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04273	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04275	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04277	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04278	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.0428	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04282	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04283	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04285	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04287	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04288	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.0429	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04292	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04293	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04295	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04297	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04298	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.043	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04302	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04303	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04305	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04307	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04308	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.0431	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04312	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04313	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04315	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04317	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04318	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.0432	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04322	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04323	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04325	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04327	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04328	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.0433	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04332	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04333	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04335	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04337	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04338	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.0434	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04342	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04343	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04345	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04347	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04348	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.0435	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04352	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04353	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04355	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
3.04357	15	0.1	1663.55	0.0392873	165.467	4399.47	0.514716
